date,T,P0,P,U,Ff,ff10,Td,weekday,traffic
2022/08/27 08:00:00,28.0,753.2,756.9,89.0,2,0.0,26.0,6,13.0
2022/08/27 08:30:00,28.0,753.2,756.9,89.0,3,0.0,26.0,6,18.0
2022/08/27 09:00:00,29.0,753.2,756.9,84.0,3,0.0,26.0,6,5.0
2022/08/27 09:30:00,28.0,753.2,756.9,84.0,5,0.0,25.0,6,4.0
2022/08/27 10:00:00,28.0,753.2,756.9,89.0,4,0.0,26.0,6,2.0
2022/08/27 10:30:00,28.0,754.0,757.7,84.0,5,0.0,25.0,6,5.0
2022/08/27 11:00:00,27.0,754.0,757.7,89.0,5,0.0,25.0,6,14.0
2022/08/27 11:30:00,25.0,754.0,757.7,89.0,5,0.0,23.0,6,19.0
2022/08/27 12:00:00,25.0,754.0,757.7,94.0,3,0.0,24.0,6,12.0
2022/08/27 12:30:00,26.0,754.0,757.7,89.0,3,0.0,24.0,6,15.0
2022/08/27 13:00:00,26.0,754.0,757.7,89.0,4,0.0,24.0,6,3.0
2022/08/27 13:30:00,26.0,753.2,756.9,94.0,3,0.0,25.0,6,3.0
2022/08/27 14:00:00,25.0,753.2,756.9,94.0,6,0.0,24.0,6,4.0
2022/08/27 14:30:00,26.0,753.2,756.9,84.0,5,0.0,23.0,6,3.0
2022/08/27 15:00:00,27.0,753.2,756.9,79.0,5,0.0,23.0,6,3.0
2022/08/27 15:30:00,27.0,753.2,756.9,84.0,3,0.0,24.0,6,5.0
2022/08/27 16:00:00,26.0,753.2,756.9,84.0,5,0.0,23.0,6,19.0
2022/08/27 16:30:00,26.0,753.2,756.9,89.0,4,0.0,24.0,6,10.0
2022/08/27 17:00:00,25.0,753.2,756.9,94.0,3,0.0,24.0,6,11.0
2022/08/27 17:30:00,25.0,754.0,757.7,83.0,4,0.0,22.0,6,12.0
2022/08/27 18:00:00,25.0,754.0,757.7,83.0,3,0.0,22.0,6,8.0
2022/08/27 18:30:00,24.0,754.0,757.7,94.0,3,0.0,23.0,6,8.0
2022/08/27 19:00:00,25.0,754.0,757.7,89.0,1,0.0,23.0,6,8.0
2022/08/27 19:30:00,25.0,754.0,757.7,83.0,0,0.0,22.0,6,7.0
2022/08/27 20:00:00,25.0,754.5,758.2,89.0,1,0.0,23.0,6,5.0
2022/08/27 20:30:00,25.0,754.5,758.2,89.0,2,0.0,23.0,6,8.0
2022/08/27 21:00:00,26.0,754.5,758.2,79.0,1,0.0,22.0,6,7.0
2022/08/27 21:30:00,26.0,754.5,758.2,84.0,1,0.0,23.0,6,9.0
2022/08/27 22:00:00,26.0,754.5,758.2,79.0,1,0.0,22.0,6,0.0
2022/08/27 22:30:00,26.0,754.5,758.2,84.0,2,0.0,23.0,6,0.0
2022/08/27 23:00:00,26.0,754.5,758.2,84.0,2,0.0,23.0,6,0.0
2022/08/27 23:30:00,26.0,754.5,758.2,84.0,3,0.0,23.0,6,0.0
2022/08/28 00:00:00,25.0,754.5,758.2,83.0,3,0.0,22.0,0,1.0
2022/08/28 00:30:00,25.0,754.5,758.2,83.0,3,0.0,22.0,0,1.0
2022/08/28 01:00:00,25.0,754.5,758.2,83.0,4,0.0,22.0,0,2.0
2022/08/28 01:30:00,25.0,754.5,758.2,89.0,4,0.0,23.0,0,2.0
2022/08/28 02:00:00,25.0,754.5,758.2,89.0,4,0.0,23.0,0,1.0
2022/08/28 02:30:00,24.0,754.5,758.2,94.0,3,0.0,23.0,0,2.0
2022/08/28 03:00:00,24.0,754.5,758.2,94.0,3,0.0,23.0,0,1.0
2022/08/28 03:30:00,24.0,754.5,758.2,94.0,3,0.0,23.0,0,1.0
2022/08/28 04:00:00,24.0,754.5,758.2,94.0,3,0.0,23.0,0,1.0
2022/08/28 04:30:00,24.0,754.5,758.2,94.0,3,0.0,23.0,0,1.0
2022/08/28 05:00:00,24.0,754.5,758.2,94.0,3,0.0,23.0,0,1.0
2022/08/28 05:30:00,24.0,754.5,758.2,94.0,3,0.0,23.0,0,2.0
2022/08/28 06:00:00,25.0,754.5,758.2,89.0,1,0.0,23.0,0,107.0
2022/08/28 06:30:00,25.0,755.3,759.0,89.0,2,0.0,23.0,0,71.0
2022/08/28 07:00:00,25.0,755.3,759.0,89.0,2,0.0,23.0,0,82.0
2022/08/28 07:30:00,25.0,755.3,759.0,89.0,1,0.0,23.0,0,124.0
2022/08/28 08:00:00,26.0,755.3,759.0,84.0,1,0.0,23.0,0,57.0
2022/08/28 08:30:00,26.0,755.3,759.0,84.0,1,0.0,23.0,0,105.0
2022/08/28 09:00:00,26.0,755.3,759.0,84.0,3,0.0,23.0,0,30.0
2022/08/28 09:30:00,26.0,755.3,759.0,84.0,4,0.0,23.0,0,25.0
2022/08/28 10:00:00,27.0,755.3,759.0,79.0,5,0.0,23.0,0,28.0
2022/08/28 10:30:00,27.0,755.3,759.0,79.0,6,0.0,23.0,0,28.0
2022/08/28 11:00:00,28.0,755.3,759.0,74.0,6,0.0,23.0,0,88.0
2022/08/28 11:30:00,27.0,754.5,758.2,79.0,5,0.0,23.0,0,124.0
2022/08/28 12:00:00,28.0,754.5,758.2,74.0,4,0.0,23.0,0,76.0
2022/08/28 12:30:00,29.0,754.5,758.2,70.0,5,0.0,23.0,0,124.0
2022/08/28 13:00:00,28.0,754.5,758.2,74.0,4,0.0,23.0,0,30.0
2022/08/28 13:30:00,28.0,754.0,757.7,74.0,5,0.0,23.0,0,26.0
2022/08/28 14:00:00,28.0,754.0,757.7,74.0,3,0.0,23.0,0,21.0
2022/08/28 14:30:00,29.0,754.0,757.7,70.0,5,0.0,23.0,0,34.0
2022/08/28 15:00:00,28.0,753.2,756.9,74.0,4,0.0,23.0,0,33.0
2022/08/28 15:30:00,29.0,753.2,756.9,70.0,4,0.0,23.0,0,20.0
2022/08/28 16:00:00,29.0,753.2,756.9,74.0,5,0.0,24.0,0,118.0
2022/08/28 16:30:00,29.0,753.2,756.9,70.0,5,0.0,23.0,0,112.0
2022/08/28 17:00:00,29.0,753.2,756.9,74.0,4,0.0,24.0,0,71.0
2022/08/28 17:30:00,28.0,753.2,756.9,74.0,4,0.0,23.0,0,89.0
2022/08/28 18:00:00,28.0,753.2,756.9,74.0,4,0.0,23.0,0,38.0
2022/08/28 18:30:00,27.0,753.2,756.9,84.0,2,0.0,24.0,0,47.0
2022/08/28 19:00:00,27.0,754.0,757.7,79.0,2,0.0,23.0,0,30.0
2022/08/28 19:30:00,26.0,754.0,757.7,89.0,2,0.0,24.0,0,30.0
2022/08/28 20:00:00,26.0,754.0,757.7,89.0,2,0.0,24.0,0,34.0
2022/08/28 20:30:00,26.0,754.0,757.7,89.0,2,0.0,24.0,0,58.0
2022/08/28 21:00:00,27.0,754.0,757.7,84.0,3,0.0,24.0,0,43.0
2022/08/28 21:30:00,27.0,754.5,758.2,79.0,2,0.0,23.0,0,31.0
2022/08/28 22:00:00,26.0,754.0,757.7,89.0,2,0.0,24.0,0,1.0
2022/08/28 22:30:00,26.0,754.0,757.7,84.0,2,0.0,23.0,0,2.0
2022/08/28 23:00:00,26.0,754.0,757.7,89.0,3,0.0,24.0,0,1.0
2022/08/28 23:30:00,26.0,754.0,757.7,84.0,2,0.0,23.0,0,2.0
2022/08/29 00:00:00,26.0,754.0,757.7,84.0,2,0.0,23.0,1,1.0
2022/08/29 00:30:00,26.0,754.0,757.7,89.0,3,0.0,24.0,1,1.0
2022/08/29 01:00:00,26.0,754.0,757.7,84.0,2,0.0,23.0,1,1.0
2022/08/29 01:30:00,25.0,754.0,757.7,89.0,1,0.0,23.0,1,1.0
2022/08/29 02:00:00,25.0,753.2,756.9,89.0,0,0.0,23.0,1,1.0
2022/08/29 02:30:00,26.0,753.2,756.9,89.0,1,0.0,24.0,1,2.0
2022/08/29 03:00:00,25.0,753.2,756.9,89.0,0,0.0,23.0,1,1.0
2022/08/29 03:30:00,25.0,753.2,756.9,94.0,1,0.0,24.0,1,1.0
2022/08/29 04:00:00,25.0,753.2,756.9,94.0,0,0.0,24.0,1,1.0
2022/08/29 04:30:00,25.0,753.2,756.9,89.0,0,0.0,23.0,1,1.0
2022/08/29 05:00:00,25.0,753.2,756.9,94.0,0,0.0,24.0,1,1.0
2022/08/29 05:30:00,25.0,753.2,756.9,94.0,0,0.0,24.0,1,2.0
2022/08/29 06:00:00,25.0,753.2,756.9,94.0,0,0.0,24.0,1,95.0
2022/08/29 06:30:00,26.0,754.0,757.7,89.0,0,0.0,24.0,1,89.0
2022/08/29 07:00:00,27.0,754.0,757.7,84.0,0,0.0,24.0,1,88.0
2022/08/29 07:30:00,28.0,754.0,757.7,79.0,2,0.0,24.0,1,70.0
2022/08/29 08:00:00,29.0,754.0,757.7,74.0,1,0.0,24.0,1,63.0
2022/08/29 08:30:00,29.0,754.0,757.7,74.0,2,0.0,24.0,1,69.0
2022/08/29 09:00:00,30.0,754.0,757.7,70.0,2,0.0,24.0,1,18.0
2022/08/29 09:30:00,31.0,754.5,758.2,66.0,2,0.0,24.0,1,28.0
2022/08/29 10:00:00,31.0,754.5,758.2,66.0,2,0.0,24.0,1,19.0
2022/08/29 10:30:00,32.0,754.1,757.7,67.0,2,0.0,25.0,1,28.0
2022/08/29 11:00:00,33.0,754.1,757.7,63.0,1,0.0,25.0,1,106.0
2022/08/29 11:30:00,34.0,754.1,757.7,59.0,2,0.0,25.0,1,124.0
2022/08/29 12:00:00,34.0,754.1,757.7,63.0,2,0.0,26.0,1,100.0
2022/08/29 12:30:00,35.0,753.3,756.9,60.0,2,0.0,26.0,1,14.0
2022/08/29 13:00:00,35.0,753.3,756.9,56.0,2,0.0,25.0,1,4.0
2022/08/29 13:30:00,36.0,753.3,756.9,50.0,1,0.0,24.0,1,6.0
2022/08/29 14:00:00,37.0,753.3,756.9,50.0,1,0.0,25.0,1,4.0
2022/08/29 14:30:00,36.0,752.6,756.2,50.0,3,0.0,24.0,1,6.0
2022/08/29 15:00:00,35.0,752.6,756.2,56.0,3,0.0,25.0,1,5.0
2022/08/29 15:30:00,36.0,752.6,756.2,56.0,5,0.0,26.0,1,4.0
2022/08/29 16:00:00,36.0,752.6,756.2,56.0,5,0.0,26.0,1,14.0
2022/08/29 16:30:00,35.0,752.6,756.2,60.0,4,0.0,26.0,1,21.0
2022/08/29 17:00:00,34.0,752.6,756.2,59.0,4,0.0,25.0,1,77.0
2022/08/29 17:30:00,34.0,752.6,756.2,56.0,4,0.0,24.0,1,119.0
2022/08/29 18:00:00,32.0,752.6,756.2,67.0,4,0.0,25.0,1,44.0
2022/08/29 18:30:00,31.0,752.6,756.2,75.0,4,0.0,26.0,1,29.0
2022/08/29 19:00:00,31.0,752.6,756.2,75.0,3,0.0,26.0,1,48.0
2022/08/29 19:30:00,31.0,753.3,756.9,75.0,3,0.0,26.0,1,33.0
2022/08/29 20:00:00,30.0,754.0,757.7,79.0,4,0.0,26.0,1,43.0
2022/08/29 20:30:00,30.0,754.0,757.7,75.0,2,0.0,25.0,1,34.0
2022/08/29 21:00:00,30.0,754.0,757.7,75.0,2,0.0,25.0,1,37.0
2022/08/29 21:30:00,29.0,754.0,757.7,84.0,3,0.0,26.0,1,52.0
2022/08/29 22:00:00,29.0,754.0,757.7,84.0,3,0.0,26.0,1,2.0
2022/08/29 22:30:00,29.0,754.0,757.7,84.0,1,0.0,26.0,1,2.0
2022/08/29 23:00:00,29.0,754.0,757.7,84.0,0,0.0,26.0,1,1.0
2022/08/29 23:30:00,28.0,754.0,757.7,89.0,2,0.0,26.0,1,1.0
2022/08/30 00:00:00,29.0,754.0,757.7,84.0,1,0.0,26.0,2,2.0
2022/08/30 00:30:00,28.0,754.0,757.7,89.0,0,0.0,26.0,2,1.0
2022/08/30 01:00:00,28.0,753.2,756.9,89.0,0,0.0,26.0,2,2.0
2022/08/30 01:30:00,28.0,753.2,756.9,89.0,0,0.0,26.0,2,1.0
2022/08/30 02:00:00,29.0,753.2,756.9,84.0,0,0.0,26.0,2,1.0
2022/08/30 02:30:00,29.0,753.2,756.9,84.0,2,0.0,26.0,2,2.0
2022/08/30 03:00:00,29.0,753.2,756.9,89.0,2,0.0,27.0,2,1.0
2022/08/30 03:30:00,28.0,753.2,756.9,94.0,3,0.0,27.0,2,1.0
2022/08/30 04:00:00,28.0,752.5,756.2,89.0,0,0.0,26.0,2,1.0
2022/08/30 04:30:00,28.0,752.5,756.2,89.0,0,0.0,26.0,2,1.0
2022/08/30 05:00:00,28.0,753.2,756.9,89.0,1,0.0,26.0,2,2.0
2022/08/30 05:30:00,28.0,753.2,756.9,89.0,2,0.0,26.0,2,1.0
2022/08/30 06:00:00,29.0,753.2,756.9,84.0,1,0.0,26.0,2,89.0
2022/08/30 06:30:00,29.0,753.2,756.9,84.0,2,0.0,26.0,2,95.0
2022/08/30 07:00:00,29.0,753.2,756.9,84.0,1,0.0,26.0,2,76.0
2022/08/30 07:30:00,30.0,753.2,756.9,79.0,2,0.0,26.0,2,94.0
2022/08/30 08:00:00,30.0,753.2,756.9,79.0,2,0.0,26.0,2,99.0
2022/08/30 08:30:00,31.0,753.3,756.9,75.0,2,0.0,26.0,2,63.0
2022/08/30 09:00:00,31.0,753.3,756.9,75.0,3,0.0,26.0,2,21.0
2022/08/30 09:30:00,31.0,753.3,756.9,79.0,3,0.0,27.0,2,27.0
2022/08/30 10:00:00,32.0,753.3,756.9,71.0,4,0.0,26.0,2,30.0
2022/08/30 10:30:00,32.0,753.3,756.9,71.0,4,0.0,26.0,2,26.0
2022/08/30 11:00:00,32.0,753.3,756.9,71.0,4,0.0,26.0,2,124.0
2022/08/30 11:30:00,32.0,753.3,756.9,71.0,5,0.0,26.0,2,70.0
2022/08/30 12:00:00,32.0,753.3,756.9,71.0,5,0.0,26.0,2,100.0
2022/08/30 12:30:00,32.0,753.3,756.9,71.0,6,0.0,26.0,2,82.0
2022/08/30 13:00:00,31.0,752.6,756.2,75.0,7,0.0,26.0,2,19.0
2022/08/30 13:30:00,31.0,752.6,756.2,75.0,7,0.0,26.0,2,31.0
2022/08/30 14:00:00,31.0,752.6,756.2,75.0,6,0.0,26.0,2,30.0
2022/08/30 14:30:00,29.0,752.5,756.2,84.0,7,0.0,26.0,2,28.0
2022/08/30 15:00:00,29.0,752.5,756.2,79.0,6,0.0,25.0,2,28.0
2022/08/30 15:30:00,29.0,752.5,756.2,79.0,6,0.0,25.0,2,33.0
2022/08/30 16:00:00,28.0,752.5,756.2,84.0,5,0.0,25.0,2,100.0
2022/08/30 16:30:00,28.0,753.2,756.9,79.0,6,0.0,24.0,2,88.0
2022/08/30 17:00:00,28.0,753.2,756.9,79.0,4,0.0,24.0,2,95.0
2022/08/30 17:30:00,28.0,753.2,756.9,79.0,5,0.0,24.0,2,113.0
2022/08/30 18:00:00,27.0,753.2,756.9,84.0,6,0.0,24.0,2,44.0
2022/08/30 18:30:00,27.0,753.2,756.9,84.0,5,0.0,24.0,2,47.0
2022/08/30 19:00:00,27.0,753.2,756.9,79.0,5,0.0,23.0,2,36.0
2022/08/30 19:30:00,27.0,754.0,757.7,79.0,4,0.0,23.0,2,30.0
2022/08/30 20:00:00,27.0,754.0,757.7,79.0,4,0.0,23.0,2,52.0
2022/08/30 20:30:00,27.0,754.5,758.2,79.0,5,0.0,23.0,2,40.0
2022/08/30 21:00:00,27.0,754.5,758.2,79.0,3,0.0,23.0,2,61.0
2022/08/30 21:30:00,26.0,754.5,758.2,84.0,4,0.0,23.0,2,34.0
2022/08/30 22:00:00,26.0,754.0,757.7,84.0,3,0.0,23.0,2,2.0
2022/08/30 22:30:00,26.0,754.0,757.7,79.0,4,0.0,22.0,2,1.0
2022/08/30 23:00:00,26.0,754.0,757.7,79.0,3,0.0,22.0,2,2.0
2022/08/30 23:30:00,26.0,754.0,757.7,79.0,3,0.0,22.0,2,1.0
2022/08/31 00:00:00,26.0,754.0,757.7,79.0,3,0.0,22.0,3,1.0
2022/08/31 00:30:00,26.0,754.0,757.7,79.0,2,0.0,22.0,3,2.0
2022/08/31 01:00:00,26.0,754.0,757.7,79.0,3,0.0,22.0,3,1.0
2022/08/31 01:30:00,26.0,754.0,757.7,79.0,2,0.0,22.0,3,1.0
2022/08/31 02:00:00,26.0,754.0,757.7,79.0,4,0.0,22.0,3,1.0
2022/08/31 02:30:00,25.0,754.0,757.7,83.0,3,0.0,22.0,3,1.0
2022/08/31 03:00:00,25.0,754.0,757.7,83.0,3,0.0,22.0,3,1.0
2022/08/31 03:30:00,25.0,754.0,757.7,83.0,4,0.0,22.0,3,1.0
2022/08/31 04:00:00,25.0,754.0,757.7,83.0,4,0.0,22.0,3,2.0
2022/08/31 04:30:00,25.0,754.0,757.7,79.0,4,0.0,21.0,3,1.0
2022/08/31 05:00:00,25.0,754.0,757.7,79.0,4,0.0,21.0,3,2.0
2022/08/31 05:30:00,25.0,754.0,757.7,79.0,4,0.0,21.0,3,1.0
2022/08/31 06:00:00,25.0,754.0,757.7,79.0,3,0.0,21.0,3,101.0
2022/08/31 06:30:00,25.0,754.5,758.2,79.0,4,0.0,21.0,3,95.0
2022/08/31 07:00:00,25.0,754.5,758.2,83.0,4,0.0,22.0,3,124.0
2022/08/31 07:30:00,25.0,754.5,758.2,83.0,4,0.0,22.0,3,76.0
2022/08/31 08:00:00,25.0,754.5,758.2,83.0,4,0.0,22.0,3,63.0
2022/08/31 08:30:00,24.0,754.5,758.2,89.0,5,0.0,22.0,3,75.0
2022/08/31 09:00:00,25.0,755.3,759.0,83.0,5,0.0,22.0,3,19.0
2022/08/31 09:30:00,25.0,755.3,759.0,79.0,5,0.0,21.0,3,19.0
2022/08/31 10:00:00,25.0,755.3,759.0,83.0,4,0.0,22.0,3,22.0
2022/08/31 10:30:00,25.0,755.3,759.0,79.0,5,0.0,21.0,3,24.0
2022/08/31 11:00:00,25.0,754.5,758.2,79.0,4,0.0,21.0,3,70.0
2022/08/31 11:30:00,26.0,754.5,758.2,79.0,5,0.0,22.0,3,70.0
2022/08/31 12:00:00,26.0,754.5,758.2,74.0,5,0.0,21.0,3,76.0
2022/08/31 12:30:00,26.0,754.5,758.2,74.0,4,0.0,21.0,3,106.0
2022/08/31 13:00:00,26.0,754.0,757.7,74.0,4,0.0,21.0,3,22.0
2022/08/31 13:30:00,26.0,754.0,757.7,74.0,4,0.0,21.0,3,24.0
2022/08/31 14:00:00,26.0,754.0,757.7,74.0,5,0.0,21.0,3,34.0
2022/08/31 14:30:00,26.0,754.0,757.7,74.0,5,0.0,21.0,3,34.0
2022/08/31 15:00:00,27.0,754.0,757.7,70.0,4,0.0,21.0,3,28.0
2022/08/31 15:30:00,26.0,754.0,757.7,74.0,4,0.0,21.0,3,28.0
2022/08/31 16:00:00,26.0,754.0,757.7,74.0,4,0.0,21.0,3,88.0
2022/08/31 16:30:00,26.0,754.0,757.7,74.0,5,0.0,21.0,3,94.0
2022/08/31 17:00:00,26.0,754.0,757.7,74.0,4,0.0,21.0,3,101.0
2022/08/31 17:30:00,26.0,754.0,757.7,70.0,5,0.0,20.0,3,89.0
2022/08/31 18:00:00,25.0,754.0,757.7,74.0,4,0.0,20.0,3,59.0
2022/08/31 18:30:00,25.0,754.0,757.7,74.0,5,0.0,20.0,3,41.0
2022/08/31 19:00:00,25.0,754.5,758.2,74.0,4,0.0,20.0,3,57.0
2022/08/31 19:30:00,25.0,754.5,758.2,74.0,4,0.0,20.0,3,27.0
2022/08/31 20:00:00,25.0,754.5,758.2,74.0,5,0.0,20.0,3,34.0
2022/08/31 20:30:00,25.0,755.3,759.0,74.0,3,0.0,20.0,3,37.0
2022/08/31 21:00:00,25.0,755.3,759.0,74.0,4,0.0,20.0,3,58.0
2022/08/31 21:30:00,25.0,755.3,759.0,74.0,4,0.0,20.0,3,46.0
2022/08/31 22:00:00,25.0,755.3,759.0,79.0,4,0.0,21.0,3,2.0
2022/08/31 22:30:00,25.0,755.3,759.0,79.0,5,0.0,21.0,3,1.0
2022/08/31 23:00:00,24.0,755.3,759.0,83.0,5,0.0,21.0,3,1.0
2022/08/31 23:30:00,24.0,755.3,759.0,78.0,3,0.0,20.0,3,1.0
2022/09/01 00:00:00,24.0,755.3,759.0,78.0,3,0.0,20.0,4,19.0
2022/09/01 00:30:00,23.0,755.2,759.0,83.0,3,0.0,20.0,4,16.0
2022/09/01 01:00:00,23.0,755.2,759.0,83.0,3,0.0,20.0,4,16.0
2022/09/01 01:30:00,23.0,755.2,759.0,83.0,3,0.0,20.0,4,12.0
2022/09/01 02:00:00,23.0,755.2,759.0,83.0,3,0.0,20.0,4,15.0
2022/09/01 02:30:00,23.0,755.2,759.0,83.0,3,0.0,20.0,4,19.0
2022/09/01 03:00:00,23.0,755.2,759.0,83.0,3,0.0,20.0,4,12.0
2022/09/01 03:30:00,24.0,755.3,759.0,83.0,3,0.0,21.0,4,14.0
2022/09/01 04:00:00,24.0,755.3,759.0,83.0,3,0.0,21.0,4,16.0
2022/09/01 04:30:00,24.0,755.3,759.0,83.0,4,0.0,21.0,4,11.0
2022/09/01 05:00:00,24.0,755.3,759.0,83.0,4,0.0,21.0,4,13.0
2022/09/01 05:30:00,24.0,756.0,759.7,83.0,5,0.0,21.0,4,18.0
2022/09/01 06:00:00,24.0,756.0,759.7,83.0,4,0.0,21.0,4,618.0
2022/09/01 06:30:00,24.0,756.0,759.7,83.0,4,0.0,21.0,4,522.0
2022/09/01 07:00:00,24.0,756.0,759.7,83.0,4,0.0,21.0,4,803.0
2022/09/01 07:30:00,24.0,756.7,760.5,83.0,4,0.0,21.0,4,611.0
2022/09/01 08:00:00,25.0,756.8,760.5,79.0,4,0.0,21.0,4,604.0
2022/09/01 08:30:00,25.0,756.8,760.5,79.0,4,0.0,21.0,4,940.0
2022/09/01 09:00:00,25.0,756.8,760.5,79.0,3,0.0,21.0,4,230.0
2022/09/01 09:30:00,26.0,756.8,760.5,74.0,5,0.0,21.0,4,244.0
2022/09/01 10:00:00,27.0,756.8,760.5,70.0,4,0.0,21.0,4,240.0
2022/09/01 10:30:00,27.0,756.8,760.5,66.0,5,0.0,20.0,4,140.0
2022/09/01 11:00:00,28.0,756.0,759.7,62.0,5,0.0,20.0,4,855.0
2022/09/01 11:30:00,29.0,756.0,759.7,58.0,5,0.0,20.0,4,951.0
2022/09/01 12:00:00,29.0,756.0,759.7,51.0,5,0.0,18.0,4,903.0
2022/09/01 12:30:00,29.0,755.3,759.0,55.0,5,0.0,19.0,4,615.0
2022/09/01 13:00:00,30.0,755.3,759.0,49.0,6,0.0,18.0,4,197.0
2022/09/01 13:30:00,30.0,755.3,759.0,49.0,6,0.0,18.0,4,154.0
2022/09/01 14:00:00,29.0,755.3,759.0,51.0,5,0.0,18.0,4,244.0
2022/09/01 14:30:00,30.0,755.3,759.0,49.0,6,0.0,18.0,4,129.0
2022/09/01 15:00:00,30.0,754.5,758.2,49.0,7,0.0,18.0,4,253.0
2022/09/01 15:30:00,31.0,754.5,758.2,43.0,6,0.0,17.0,4,152.0
2022/09/01 16:00:00,30.0,754.5,758.2,49.0,7,0.0,18.0,4,947.0
2022/09/01 16:30:00,29.0,754.5,758.2,48.0,5,0.0,17.0,4,707.0
2022/09/01 17:00:00,29.0,754.5,758.2,48.0,4,0.0,17.0,4,618.0
2022/09/01 17:30:00,29.0,754.5,758.2,48.0,4,0.0,17.0,4,570.0
2022/09/01 18:00:00,28.0,754.5,758.2,51.0,5,0.0,17.0,4,452.0
2022/09/01 18:30:00,28.0,754.5,758.2,55.0,4,0.0,18.0,4,476.0
2022/09/01 19:00:00,28.0,754.5,758.2,58.0,4,0.0,19.0,4,408.0
2022/09/01 19:30:00,28.0,754.5,758.2,55.0,4,0.0,18.0,4,216.0
2022/09/01 20:00:00,28.0,755.3,759.0,55.0,6,0.0,18.0,4,419.0
2022/09/01 20:30:00,27.0,755.3,759.0,58.0,7,0.0,18.0,4,371.0
2022/09/01 21:00:00,26.0,755.3,759.0,61.0,7,0.0,18.0,4,399.0
2022/09/01 21:30:00,26.0,755.3,759.0,54.0,7,0.0,16.0,4,351.0
2022/09/01 22:00:00,25.0,755.3,759.0,61.0,5,0.0,17.0,4,18.0
2022/09/01 22:30:00,25.0,755.3,759.0,61.0,5,0.0,17.0,4,10.0
2022/09/01 23:00:00,25.0,755.3,759.0,65.0,5,0.0,18.0,4,11.0
2022/09/01 23:30:00,24.0,755.3,759.0,69.0,5,0.0,18.0,4,17.0
2022/09/02 00:00:00,24.0,755.3,759.0,69.0,4,0.0,18.0,5,2.0
2022/09/02 00:30:00,24.0,755.3,759.0,74.0,4,0.0,19.0,5,2.0
2022/09/02 01:00:00,24.0,755.3,759.0,74.0,4,0.0,19.0,5,1.0
2022/09/02 01:30:00,24.0,755.3,759.0,74.0,4,0.0,19.0,5,3.0
2022/09/02 02:00:00,23.0,755.2,759.0,78.0,3,0.0,19.0,5,1.0
2022/09/02 02:30:00,23.0,754.4,758.2,78.0,4,0.0,19.0,5,2.0
2022/09/02 03:00:00,23.0,754.4,758.2,78.0,4,0.0,19.0,5,2.0
2022/09/02 03:30:00,23.0,754.4,758.2,78.0,4,0.0,19.0,5,2.0
2022/09/02 04:00:00,23.0,754.4,758.2,78.0,4,0.0,19.0,5,1.0
2022/09/02 04:30:00,23.0,754.4,758.2,78.0,4,0.0,19.0,5,2.0
2022/09/02 05:00:00,23.0,754.4,758.2,78.0,4,0.0,19.0,5,2.0
2022/09/02 05:30:00,23.0,754.4,758.2,78.0,4,0.0,19.0,5,3.0
2022/09/02 06:00:00,23.0,754.4,758.2,78.0,4,0.0,19.0,5,103.0
2022/09/02 06:30:00,23.0,754.4,758.2,83.0,4,0.0,20.0,5,119.0
2022/09/02 07:00:00,24.0,754.5,758.2,78.0,4,0.0,20.0,5,93.0
2022/09/02 07:30:00,25.0,754.5,758.2,74.0,5,0.0,20.0,5,149.0
2022/09/02 08:00:00,25.0,754.5,758.2,74.0,5,0.0,20.0,5,156.0
2022/09/02 08:30:00,25.0,754.5,758.2,74.0,6,0.0,20.0,5,132.0
2022/09/02 09:00:00,26.0,754.5,758.2,70.0,5,0.0,20.0,5,45.0
2022/09/02 09:30:00,26.0,754.5,758.2,70.0,6,0.0,20.0,5,36.0
2022/09/02 10:00:00,27.0,754.5,758.2,70.0,6,0.0,21.0,5,32.0
2022/09/02 10:30:00,27.0,754.5,758.2,70.0,6,0.0,21.0,5,23.0
2022/09/02 11:00:00,27.0,754.5,758.2,70.0,6,0.0,21.0,5,134.0
2022/09/02 11:30:00,24.0,754.5,758.2,89.0,6,0.0,22.0,5,126.0
2022/09/02 12:00:00,24.0,754.5,758.2,89.0,6,0.0,22.0,5,110.0
2022/09/02 12:30:00,24.0,754.0,757.7,89.0,5,0.0,22.0,5,126.0
2022/09/02 13:00:00,23.0,754.0,757.7,94.0,6,0.0,22.0,5,23.0
2022/09/02 13:30:00,24.0,754.0,757.7,94.0,5,0.0,23.0,5,25.0
2022/09/02 14:00:00,24.0,753.2,756.9,89.0,5,0.0,22.0,5,43.0
2022/09/02 14:30:00,25.0,753.2,756.9,83.0,5,0.0,22.0,5,21.0
2022/09/02 15:00:00,25.0,753.2,756.9,79.0,4,0.0,21.0,5,23.0
2022/09/02 15:30:00,24.0,753.2,756.9,89.0,3,0.0,22.0,5,35.0
2022/09/02 16:00:00,24.0,753.2,756.9,89.0,3,0.0,22.0,5,141.0
2022/09/02 16:30:00,25.0,753.2,756.9,83.0,4,0.0,22.0,5,133.0
2022/09/02 17:00:00,25.0,753.2,756.9,83.0,4,0.0,22.0,5,103.0
2022/09/02 17:30:00,26.0,753.2,756.9,74.0,4,0.0,21.0,5,87.0
2022/09/02 18:00:00,25.0,753.2,756.9,83.0,3,0.0,22.0,5,67.0
2022/09/02 18:30:00,26.0,753.2,756.9,74.0,3,0.0,21.0,5,67.0
